ID_Viagem,Tipo_Dia,Sentido,Ordem,Estacao,Hora
116,Dias Úteis,2,10,Fernando Namora,23:09
117,Dias Úteis,2,10,Fernando Namora,23:39
118,Dias Úteis,2,10,Fernando Namora,00:09
119,Dias Úteis,2,10,Fernando Namora,00:39
63,Dias Úteis,2,11,Solum,06:38
64,Dias Úteis,2,11,Solum,07:08
65,Dias Úteis,2,11,Solum,07:38
66,Dias Úteis,2,11,Solum,07:48
67,Dias Úteis,2,11,Solum,07:58
68,Dias Úteis,2,11,Solum,08:08
69,Dias Úteis,2,11,Solum,08:18
70,Dias Úteis,2,11,Solum,08:28
71,Dias Úteis,2,11,Solum,08:38
72,Dias Úteis,2,11,Solum,08:48
73,Dias Úteis,2,11,Solum,08:58
74,Dias Úteis,2,11,Solum,09:08
75,Dias Úteis,2,11,Solum,09:18
76,Dias Úteis,2,11,Solum,09:28
77,Dias Úteis,2,11,Solum,09:38
78,Dias Úteis,2,11,Solum,10:08
79,Dias Úteis,2,11,Solum,10:38
80,Dias Úteis,2,11,Solum,11:08
81,Dias Úteis,2,11,Solum,11:38
82,Dias Úteis,2,11,Solum,12:08
83,Dias Úteis,2,11,Solum,12:38
84,Dias Úteis,2,11,Solum,13:08
85,Dias Úteis,2,11,Solum,13:38
86,Dias Úteis,2,11,Solum,14:08
87,Dias Úteis,2,11,Solum,14:38
88,Dias Úteis,2,11,Solum,15:08
89,Dias Úteis,2,11,Solum,15:38
90,Dias Úteis,2,11,Solum,16:08
91,Dias Úteis,2,11,Solum,16:18
92,Dias Úteis,2,11,Solum,16:28
93,Dias Úteis,2,11,Solum,16:38
94,Dias Úteis,2,11,Solum,16:48
95,Dias Úteis,2,11,Solum,16:58
96,Dias Úteis,2,11,Solum,17:08
97,Dias Úteis,2,11,Solum,17:18
98,Dias Úteis,2,11,Solum,17:28
99,Dias Úteis,2,11,Solum,17:38
100,Dias Úteis,2,11,Solum,17:48
101,Dias Úteis,2,11,Solum,17:58
102,Dias Úteis,2,11,Solum,18:08
103,Dias Úteis,2,11,Solum,18:18
104,Dias Úteis,2,11,Solum,18:28
105,Dias Úteis,2,11,Solum,18:38
106,Dias Úteis,2,11,Solum,18:48
107,Dias Úteis,2,11,Solum,18:58
108,Dias Úteis,2,11,Solum,19:08
109,Dias Úteis,2,11,Solum,19:38
110,Dias Úteis,2,11,Solum,20:08
111,Dias Úteis,2,11,Solum,20:38
112,Dias Úteis,2,11,Solum,21:08
113,Dias Úteis,2,11,Solum,21:38
114,Dias Úteis,2,11,Solum,22:08
115,Dias Úteis,2,11,Solum,22:38
116,Dias Úteis,2,11,Solum,23:08
117,Dias Úteis,2,11,Solum,23:38
118,Dias Úteis,2,11,Solum,00:08
119,Dias Úteis,2,11,Solum,00:38
63,Dias Úteis,2,12,São José,06:36
64,Dias Úteis,2,12,São José,07:06
65,Dias Úteis,2,12,São José,07:36
66,Dias Úteis,2,12,São José,07:46
67,Dias Úteis,2,12,São José,07:56
68,Dias Úteis,2,12,São José,08:06
69,Dias Úteis,2,12,São José,08:16
70,Dias Úteis,2,12,São José,08:26
71,Dias Úteis,2,12,São José,08:36
72,Dias Úteis,2,12,São José,08:46
73,Dias Úteis,2,12,São José,08:56
74,Dias Úteis,2,12,São José,09:06
75,Dias Úteis,2,12,São José,09:16
76,Dias Úteis,2,12,São José,09:26
77,Dias Úteis,2,12,São José,09:36
78,Dias Úteis,2,12,São José,10:06
79,Dias Úteis,2,12,São José,10:36
80,Dias Úteis,2,12,São José,11:06
81,Dias Úteis,2,12,São José,11:36
82,Dias Úteis,2,12,São José,12:06
83,Dias Úteis,2,12,São José,12:36
84,Dias Úteis,2,12,São José,13:06
85,Dias Úteis,2,12,São José,13:36
86,Dias Úteis,2,12,São José,14:06
87,Dias Úteis,2,12,São José,14:36
88,Dias Úteis,2,12,São José,15:06
89,Dias Úteis,2,12,São José,15:36
90,Dias Úteis,2,12,São José,16:06
91,Dias Úteis,2,12,São José,16:16
92,Dias Úteis,2,12,São José,16:26
93,Dias Úteis,2,12,São José,16:36
94,Dias Úteis,2,12,São José,16:46
95,Dias Úteis,2,12,São José,16:56
96,Dias Úteis,2,12,São José,17:06
97,Dias Úteis,2,12,São José,17:16
98,Dias Úteis,2,12,São José,17:26
99,Dias Úteis,2,12,São José,17:36
100,Dias Úteis,2,12,São José,17:46
101,Dias Úteis,2,12,São José,17:56
102,Dias Úteis,2,12,São José,18:06
103,Dias Úteis,2,12,São José,18:16
104,Dias Úteis,2,12,São José,18:26
105,Dias Úteis,2,12,São José,18:36
106,Dias Úteis,2,12,São José,18:46
107,Dias Úteis,2,12,São José,18:56
108,Dias Úteis,2,12,São José,19:06
109,Dias Úteis,2,12,São José,19:36
110,Dias Úteis,2,12,São José,20:06
111,Dias Úteis,2,12,São José,20:36
112,Dias Úteis,2,12,São José,21:06
113,Dias Úteis,2,12,São José,21:36
114,Dias Úteis,2,12,São José,22:06
115,Dias Úteis,2,12,São José,22:36
116,Dias Úteis,2,12,São José,23:06
117,Dias Úteis,2,12,São José,23:36
118,Dias Úteis,2,12,São José,00:06
119,Dias Úteis,2,12,São José,00:36
63,Dias Úteis,2,13,Parque,06:31
64,Dias Úteis,2,13,Parque,07:01
65,Dias Úteis,2,13,Parque,07:31
66,Dias Úteis,2,13,Parque,07:41
67,Dias Úteis,2,13,Parque,07:51
68,Dias Úteis,2,13,Parque,08:01
69,Dias Úteis,2,13,Parque,08:11
70,Dias Úteis,2,13,Parque,08:21
71,Dias Úteis,2,13,Parque,08:31
72,Dias Úteis,2,13,Parque,08:41
73,Dias Úteis,2,13,Parque,08:51
74,Dias Úteis,2,13,Parque,09:01
75,Dias Úteis,2,13,Parque,09:11
76,Dias Úteis,2,13,Parque,09:21
77,Dias Úteis,2,13,Parque,09:31
78,Dias Úteis,2,13,Parque,10:01
79,Dias Úteis,2,13,Parque,10:31
80,Dias Úteis,2,13,Parque,11:01
81,Dias Úteis,2,13,Parque,11:31
82,Dias Úteis,2,13,Parque,12:01
83,Dias Úteis,2,13,Parque,12:31
84,Dias Úteis,2,13,Parque,13:01
85,Dias Úteis,2,13,Parque,13:31
86,Dias Úteis,2,13,Parque,14:01
87,Dias Úteis,2,13,Parque,14:31
88,Dias Úteis,2,13,Parque,15:01
89,Dias Úteis,2,13,Parque,15:31
90,Dias Úteis,2,13,Parque,16:01
91,Dias Úteis,2,13,Parque,16:11
92,Dias Úteis,2,13,Parque,16:21
93,Dias Úteis,2,13,Parque,16:31
94,Dias Úteis,2,13,Parque,16:41
95,Dias Úteis,2,13,Parque,16:51
96,Dias Úteis,2,13,Parque,17:01
97,Dias Úteis,2,13,Parque,17:11
98,Dias Úteis,2,13,Parque,17:21
99,Dias Úteis,2,13,Parque,17:31
100,Dias Úteis,2,13,Parque,17:41
101,Dias Úteis,2,13,Parque,17:51
102,Dias Úteis,2,13,Parque,18:01
103,Dias Úteis,2,13,Parque,18:11
104,Dias Úteis,2,13,Parque,18:21
105,Dias Úteis,2,13,Parque,18:31
106,Dias Úteis,2,13,Parque,18:41
107,Dias Úteis,2,13,Parque,18:51
108,Dias Úteis,2,13,Parque,19:01
109,Dias Úteis,2,13,Parque,19:31
110,Dias Úteis,2,13,Parque,20:01
111,Dias Úteis,2,13,Parque,20:31
112,Dias Úteis,2,13,Parque,21:01
113,Dias Úteis,2,13,Parque,21:31
114,Dias Úteis,2,13,Parque,22:01
115,Dias Úteis,2,13,Parque,22:31
116,Dias Úteis,2,13,Parque,23:01
117,Dias Úteis,2,13,Parque,23:31
118,Dias Úteis,2,13,Parque,00:01
119,Dias Úteis,2,13,Parque,00:31
63,Dias Úteis,2,14,Portagem,06:30
64,Dias Úteis,2,14,Portagem,07:00
65,Dias Úteis,2,14,Portagem,07:30
66,Dias Úteis,2,14,Portagem,07:40
67,Dias Úteis,2,14,Portagem,07:50
68,Dias Úteis,2,14,Portagem,08:00
69,Dias Úteis,2,14,Portagem,08:10
70,Dias Úteis,2,14,Portagem,08:20
71,Dias Úteis,2,14,Portagem,08:30
72,Dias Úteis,2,14,Portagem,08:40
73,Dias Úteis,2,14,Portagem,08:50
74,Dias Úteis,2,14,Portagem,09:00
75,Dias Úteis,2,14,Portagem,09:10
76,Dias Úteis,2,14,Portagem,09:20
77,Dias Úteis,2,14,Portagem,09:30
78,Dias Úteis,2,14,Portagem,10:00
79,Dias Úteis,2,14,Portagem,10:30
80,Dias Úteis,2,14,Portagem,11:00
81,Dias Úteis,2,14,Portagem,11:30
82,Dias Úteis,2,14,Portagem,12:00
83,Dias Úteis,2,14,Portagem,12:30
84,Dias Úteis,2,14,Portagem,13:00
85,Dias Úteis,2,14,Portagem,13:30
86,Dias Úteis,2,14,Portagem,14:00
87,Dias Úteis,2,14,Portagem,14:30
88,Dias Úteis,2,14,Portagem,15:00
89,Dias Úteis,2,14,Portagem,15:30
90,Dias Úteis,2,14,Portagem,16:00
91,Dias Úteis,2,14,Portagem,16:10
92,Dias Úteis,2,14,Portagem,16:20
93,Dias Úteis,2,14,Portagem,16:30
94,Dias Úteis,2,14,Portagem,16:40
95,Dias Úteis,2,14,Portagem,16:50
96,Dias Úteis,2,14,Portagem,17:00
97,Dias Úteis,2,14,Portagem,17:10
98,Dias Úteis,2,14,Portagem,17:20
99,Dias Úteis,2,14,Portagem,17:30
100,Dias Úteis,2,14,Portagem,17:40
101,Dias Úteis,2,14,Portagem,17:50
102,Dias Úteis,2,14,Portagem,18:00
103,Dias Úteis,2,14,Portagem,18:10
104,Dias Úteis,2,14,Portagem,18:20
105,Dias Úteis,2,14,Portagem,18:30
106,Dias Úteis,2,14,Portagem,18:40
107,Dias Úteis,2,14,Portagem,18:50
108,Dias Úteis,2,14,Portagem,19:00
109,Dias Úteis,2,14,Portagem,19:30
110,Dias Úteis,2,14,Portagem,20:00
111,Dias Úteis,2,14,Portagem,20:30
112,Dias Úteis,2,14,Portagem,21:00
113,Dias Úteis,2,14,Portagem,21:30
114,Dias Úteis,2,14,Portagem,22:00
115,Dias Úteis,2,14,Portagem,22:30
116,Dias Úteis,2,14,Portagem,23:00
117,Dias Úteis,2,14,Portagem,23:30
118,Dias Úteis,2,14,Portagem,00:00
119,Dias Úteis,2,14,Portagem,00:30
